-150.000000 110.000000  20.045697
-140.000000 110.000000  18.901287
-130.000000 110.000000  15.540725
-120.000000 110.000000  14.803673
-110.000000 110.000000  15.863135
-100.000000 110.000000  12.649602
-90.000000 110.000000  13.962523
-80.000000 110.000000  12.281732
-70.000000 110.000000   9.896331
-60.000000 110.000000  11.082630
-50.000000 110.000000   9.292469
-40.000000 110.000000  10.909226
-30.000000 110.000000  10.805553
-20.000000 110.000000   8.105898
-10.000000 110.000000   8.739373
  0.000000 110.000000   8.601865
 10.000000 110.000000  10.075768
 20.000000 110.000000   9.183971
 30.000000 110.000000   8.675137
 40.000000 110.000000  10.043482
 50.000000 110.000000   8.786204
 60.000000 110.000000  12.184294
 70.000000 110.000000  10.540237
 80.000000 110.000000  11.317412
 90.000000 110.000000  13.872988
100.000000 110.000000  13.461855
-180.000000 120.000000  25.079392
-170.000000 120.000000  23.836261
-160.000000 120.000000  22.346430
-150.000000 120.000000  22.885014
-140.000000 120.000000  19.874730
-130.000000 120.000000  16.868060
-120.000000 120.000000  17.220669
-110.000000 120.000000  16.210236
-100.000000 120.000000  14.600242
-90.000000 120.000000  15.500765
-80.000000 120.000000  13.004545
-70.000000 120.000000  10.742785
-60.000000 120.000000  13.226356
-50.000000 120.000000   9.633745
-40.000000 120.000000   9.465715
-30.000000 120.000000   9.238359
-20.000000 120.000000   8.829209
-10.000000 120.000000   9.163943
  0.000000 120.000000   9.725611
 10.000000 120.000000  10.847917
 20.000000 120.000000   8.837720
 30.000000 120.000000   9.310704
 40.000000 120.000000   9.306661
 50.000000 120.000000  12.688965
 60.000000 120.000000  11.756297
 70.000000 120.000000  11.356205
 80.000000 120.000000  13.968739
 90.000000 120.000000  12.743253
100.000000 120.000000  16.358900
-180.000000 130.000000  28.420554
-170.000000 130.000000  27.005569
-160.000000 130.000000  23.362981
-150.000000 130.000000  22.244232
-140.000000 130.000000  19.355726
-130.000000 130.000000  19.851112
-120.000000 130.000000  18.344989
-110.000000 130.000000  17.743122
-100.000000 130.000000  16.082616
-90.000000 130.000000  15.838227
-80.000000 130.000000  14.022489
-70.000000 130.000000  13.565419
-60.000000 130.000000  12.459330
-50.000000 130.000000  14.367946
-40.000000 130.000000  14.033119
-30.000000 130.000000  13.408501
-20.000000 130.000000  10.909505
-10.000000 130.000000  13.290052
  0.000000 130.000000  11.433047
 10.000000 130.000000  10.772321
 20.000000 130.000000  12.751842
 30.000000 130.000000  12.893861
 40.000000 130.000000  10.322305
 50.000000 130.000000  14.006696
 60.000000 130.000000  14.264975
 70.000000 130.000000  13.083847
 80.000000 130.000000  12.846674
 90.000000 130.000000  16.365357
100.000000 130.000000  17.644050
-180.000000 140.000000  30.832255
-170.000000 140.000000  28.380868
-160.000000 140.000000  24.016467
-150.000000 140.000000  24.030518
-140.000000 140.000000  23.421699
-130.000000 140.000000  22.336254
-120.000000 140.000000  19.416361
-110.000000 140.000000  19.840121
-100.000000 140.000000  19.315037
-90.000000 140.000000  16.821635
-80.000000 140.000000  14.555047
-70.000000 140.000000  13.340385
-60.000000 140.000000  14.270152
-50.000000 140.000000  14.118727
-40.000000 140.000000  13.064105
-30.000000 140.000000  14.124325
-20.000000 140.000000  11.257849
-10.000000 140.000000  13.534913
  0.000000 140.000000  12.937658
 10.000000 140.000000  12.601664
 20.000000 140.000000  13.011333
 30.000000 140.000000  11.960971
 40.000000 140.000000  11.702013
 50.000000 140.000000  13.877618
 60.000000 140.000000  13.336624
 70.000000 140.000000  15.603797
 80.000000 140.000000  17.109357
 90.000000 140.000000  15.991552
100.000000 140.000000  19.171659
-180.000000 150.000000  30.768840
-170.000000 150.000000  27.845427
-160.000000 150.000000  27.473361
-150.000000 150.000000  25.778195
-140.000000 150.000000  22.231361
-130.000000 150.000000  22.602999
-120.000000 150.000000  20.107599
-110.000000 150.000000  21.795468
-100.000000 150.000000  21.155601
-90.000000 150.000000  16.712189
-80.000000 150.000000  17.192827
-70.000000 150.000000  16.671894
-60.000000 150.000000  16.140135
-50.000000 150.000000  15.441649
-40.000000 150.000000  14.561859
-30.000000 150.000000  14.242216
-20.000000 150.000000  16.446712
-10.000000 150.000000  12.452386
  0.000000 150.000000  14.322843
 10.000000 150.000000  16.045084
 20.000000 150.000000  15.538261
 30.000000 150.000000  13.276053
 40.000000 150.000000  14.031611
 50.000000 150.000000  14.069130
 60.000000 150.000000  17.210087
 70.000000 150.000000  15.723911
 80.000000 150.000000  16.973136
 90.000000 150.000000  17.041316
100.000000 150.000000  17.950638
-180.000000 160.000000  33.043717
-170.000000 160.000000  30.339878
-160.000000 160.000000  27.588780
-150.000000 160.000000  26.635646
-140.000000 160.000000  24.638279
-130.000000 160.000000  22.861045
-120.000000 160.000000  21.249730
-110.000000 160.000000  21.846068
-100.000000 160.000000  19.949383
-90.000000 160.000000  18.856791
-80.000000 160.000000  18.378469
-70.000000 160.000000  20.059690
-60.000000 160.000000  17.319077
-50.000000 160.000000  15.694109
-40.000000 160.000000  17.441140
-30.000000 160.000000  14.320878
-20.000000 160.000000  14.240376
-10.000000 160.000000  17.312019
  0.000000 160.000000  14.592890
 10.000000 160.000000  14.748633
 20.000000 160.000000  14.456907
 30.000000 160.000000  17.509411
 40.000000 160.000000  18.520804
 50.000000 160.000000  15.923155
 60.000000 160.000000  19.192335
 70.000000 160.000000  16.940759
 80.000000 160.000000  20.280184
 90.000000 160.000000  18.882898
100.000000 160.000000  21.706014
-180.000000 170.000000  32.184567
-170.000000 170.000000  31.605074
-160.000000 170.000000  30.305624
-150.000000 170.000000  27.413737
-140.000000 170.000000  25.772192
-130.000000 170.000000  25.871110
-120.000000 170.000000  24.605875
-110.000000 170.000000  24.264810
-100.000000 170.000000  24.141430
-90.000000 170.000000  20.857665
-80.000000 170.000000  20.587878
-70.000000 170.000000  21.298002
-60.000000 170.000000  18.481181
-50.000000 170.000000  20.379661
-40.000000 170.000000  19.338340
-30.000000 170.000000  16.008821
-20.000000 170.000000  16.446753
-10.000000 170.000000  18.751863
  0.000000 170.000000  16.008140
 10.000000 170.000000  15.791843
 20.000000 170.000000  16.102840
 30.000000 170.000000  19.872244
 40.000000 170.000000  19.249555
 50.000000 170.000000  18.908471
 60.000000 170.000000  18.335736
 70.000000 170.000000  18.316083
 80.000000 170.000000  21.760470
 90.000000 170.000000  22.085109
100.000000 170.000000  22.473118
-180.000000 180.000000  36.878336
-170.000000 180.000000  34.222006
-160.000000 180.000000  31.745363
-150.000000 180.000000  30.950757
-140.000000 180.000000  28.267225
-130.000000 180.000000  25.761523
-120.000000 180.000000  25.908332
-110.000000 180.000000  25.657430
-100.000000 180.000000  23.767785
-90.000000 180.000000  21.888454
-80.000000 180.000000  20.738639
-70.000000 180.000000  19.689218
-60.000000 180.000000  21.797192
-50.000000 180.000000  21.539272
-40.000000 180.000000  19.529562
-30.000000 180.000000  19.343201
-20.000000 180.000000  19.986589
-10.000000 180.000000  21.112166
  0.000000 180.000000  20.049460
 10.000000 180.000000  18.519780
 20.000000 180.000000  20.511610
 30.000000 180.000000  20.563340
 40.000000 180.000000  19.374499
 50.000000 180.000000  19.180360
 60.000000 180.000000  21.065172
 70.000000 180.000000  23.089641
 80.000000 180.000000  23.303118
 90.000000 180.000000  24.997907
100.000000 180.000000  25.392665
